umap1,umap2,pc1,pc2
-0.1522866,6.5148654,1.7761941,0.9244896
-0.013553647,4.6041975,2.2257078,-1.0472107
-0.8231683,3.952354,3.0552452,-0.6422919
7.6366315,9.064911,0.18083066,4.664896
11.407776,2.022656,-4.5891857,-1.3041947
10.123182,7.4226108,-0.75244683,2.252225
11.416994,2.8057232,-4.2711787,-0.14158809
2.4665792,9.131569,1.1716429,0.77085
7.5598083,8.289014,0.14829811,2.9035306
5.6862993,9.379807,0.60772824,2.9064708
10.640109,6.9703364,-1.9739625,2.093452
3.5325854,9.775723,1.2660491,1.3016363
-1.6155651,-0.02569054,3.0608082,-3.5465474
1.5948634,7.376391,1.0527221,0.40300214
-1.6671723,1.7531688,3.7884495,-1.8632575
3.6775174,9.59224,0.8407293,1.9692641
-1.4517103,1.372824,4.082078,-2.7865448
10.831025,1.9943793,-4.701131,-0.5964973
-1.0648175,2.3066523,3.5820558,-2.484641
-0.44542387,5.359323,2.5437636,0.20613411
10.706761,6.455915,-1.8270054,1.3315793
-0.8275254,2.0784223,4.6260133,-2.2018094
1.7617007,6.762916,1.2740934,1.1939652
-1.867752,3.0451808,3.725395,-1.9111015
8.835024,7.2424436,-0.3180663,3.184167
-1.2836357,3.3318472,2.779234,-1.1515816
1.3343253,6.785316,2.2736118,1.2338194
-1.3961037,3.6719737,3.6820183,-1.0374109
1.4992642,7.6077676,1.9271619,1.2615929
-1.1461153,-0.6596023,2.190014,-4.852514
1.1644659,7.3317876,1.0344796,-0.15792459
8.510828,6.9240346,-0.3753634,3.1915154
5.383473,10.197439,0.90881586,3.5683393
5.3964586,2.9126384,-4.492694,-3.0334516
5.660916,3.5952964,-2.257282,6.0257697
-1.1488404,1.2650901,2.71376,-3.759831
10.722031,-0.31108758,-7.157861,-2.626665
1.5025223,7.6390257,1.1664269,0.6278628
11.19961,1.5785942,-5.1465106,-1.5824975
-0.4481692,4.2477913,3.917236,-0.971872
3.2471447,9.404383,1.7426548,1.8536363
10.293311,6.17533,-1.8460276,1.808802
5.5200205,2.0805643,0.7686859,-4.700243
9.873345,4.6044645,-2.291475,1.3572929
-1.4044195,0.13859974,3.5151317,-2.6845312
0.09535306,6.692583,2.4408886,0.05018106
-1.6264377,3.813293,3.4987018,-0.5783986
1.2919533,7.398924,2.0685453,0.30380604
11.117373,4.96448,-2.7789261,0.34329382
2.0794914,7.7580566,1.2664841,-0.42557192
1.7856412,7.691408,1.2169856,0.2894166
1.3765022,7.6400414,1.7530985,1.5036004
9.645793,7.0624003,-1.3926826,2.0112677
11.180785,5.5844326,-1.64698,0.60004425
-0.49161345,6.525171,2.973653,-0.7950665
8.230933,6.5968766,-0.8402316,1.3878355
-1.5649098,0.6103127,2.6409333,-2.462554
0.71545714,4.4803734,3.2875695,2.2761908
6.183251,8.907166,0.6021031,2.9690304
3.7950263,9.590499,0.42577708,2.1614041
-1.921874,3.143551,3.1106641,-1.7718784
5.1587386,2.8531027,-3.2904975,-5.461888
9.799657,7.7590737,-0.8735079,3.4137821
9.68293,7.86775,-0.69954056,1.9271069
10.741803,6.526966,-1.8927913,2.0178213
10.903521,1.1205112,-5.990634,-1.383671
9.813402,5.7556105,-1.7909291,2.15519
10.503662,1.5157173,-6.350802,-0.18286723
-0.55459774,-0.23930393,1.7072914,-3.810339
5.0494437,2.7804923,-1.2885389,-2.5483742
-1.7382895,3.8681467,2.7291315,-1.3694861
-0.112930216,6.846885,2.5330493,1.0127906
4.767918,2.5015833,-1.4431322,2.4798117
1.3871287,6.5515685,2.7106595,1.1844785
7.1449895,9.4767065,0.90811634,2.088954
2.7491496,7.624975,1.9551067,1.9237391
-0.28123108,3.6246,3.6964185,-1.0286738
-0.5949423,4.137562,3.5578446,-1.1884137
1.8930297,7.2909226,1.2016785,-0.017383993
-0.4432685,3.865569,3.2977943,-2.175156
0.77876365,1.6703715,7.9224286,-2.2472296
2.995848,8.7652445,1.2513363,1.2519611
0.37743834,5.4119325,3.3773923,1.4569752
-0.84900886,2.9219575,3.5137007,-1.2440909
2.6244884,8.823224,1.1872733,0.17680979
2.0330184,6.4642415,2.1006014,1.1772873
5.2952275,9.762138,0.18092439,3.0562587
6.477286,9.237737,0.5368717,3.7991686
-0.4216449,0.2739339,2.5717616,-2.4146595
2.6809652,8.17287,1.5032549,-0.2108345
6.879422,8.460626,0.9374403,2.8379273
-0.30550694,0.6422175,2.598247,-2.431059
0.976011,6.5455894,0.54131377,0.3666884
-0.39385098,0.508649,3.4019754,-2.2328973
4.9006543,2.3336453,-0.63384396,-5.740803
-0.1941802,3.829155,3.5532222,-0.37991267
5.9976654,3.296994,3.8185563,-5.203174
6.230765,2.556344,-3.0985649,-2.812026
-1.074083,3.5194144,3.646853,-0.90099764
-0.34594715,-0.7418989,2.6125333,-4.4689026
3.4970539,9.6357975,1.0857587,1.814886
-0.29395887,0.34203023,4.2593093,-3.3832412
-0.55375665,-0.21435212,3.9849308,-2.461739
-1.0302142,1.7152833,4.457742,-3.2079759
-0.5062014,3.8200223,3.6245613,-2.16643
-0.4028467,5.8211327,2.2233686,0.84829307
-0.54659474,3.235667,3.818213,-0.33311832
-1.0492914,0.93733394,3.642588,-3.4522781
10.279227,2.1950617,-2.9422214,-0.6824255
10.77188,0.44287992,-7.304459,-1.212471
8.370009,5.583102,-2.1158855,1.8474376
10.339734,4.190708,-3.694882,1.5054373
8.628408,6.6948824,-1.4005721,3.1381207
-0.33762246,-0.68756133,2.3321517,-4.2477703
10.906542,0.85617703,-6.4545145,-0.61116683
9.464803,5.9152455,-1.7738044,1.2257645
6.205481,9.162038,-0.07835078,2.2738407
10.324824,1.0877138,-6.0893946,-1.8614637
-0.99004364,0.6336683,2.246838,-3.6465735
11.200271,2.2214813,-4.9766207,0.08712694
10.22416,1.9184802,-5.4710507,-0.4327435
10.712971,6.649728,-1.7319763,2.163764
4.73822,7.866328,0.6148164,2.7174706
10.554653,-0.032209583,-8.098267,-2.8894377
2.9952292,7.119534,3.5199478,-0.3978775
4.7133155,8.627886,-0.038600683,3.8163896
9.454315,7.513806,-1.3945286,2.5847707
5.4011984,9.588968,0.95323694,3.9014883
0.6588349,5.442611,1.7848251,0.9271622
9.042563,6.801812,-0.34241015,3.1359363
10.741415,1.2514313,-6.7033195,0.35310724
0.09193667,5.832201,2.253068,1.049613
10.602817,6.735278,-1.0270314,1.4117637
9.627728,6.343494,-1.2503867,2.435223
9.465679,7.212722,-0.7412496,2.5311966
10.453515,2.6099122,-4.3263764,0.5318389
-1.1783653,-0.45289508,2.6945398,-3.2375546
9.981323,5.635904,-1.6702492,2.807942
5.384619,2.2029355,-2.2885346,-7.167765
9.761621,6.337888,-1.1966045,2.1710086
10.911132,0.29022786,-9.079279,2.7871752
5.4585996,2.1333241,-1.7473474,-4.296683
-0.36372322,3.4721084,3.1798728,-1.4418442
9.230897,6.981512,-1.0720646,1.701161
9.457874,7.333924,-0.38620156,2.6465049
10.456322,2.0445838,-5.2269077,-0.5997497
9.98308,6.3066616,-0.52425355,2.0592089
10.472135,3.1429994,-4.449503,-0.018739015
-0.43831077,1.3763363,2.7709558,-2.1982203
10.456578,-0.50595623,-7.948403,-3.4307194
10.80782,0.29629356,-6.6494665,0.028432578
10.746867,1.4051892,-5.7295585,-0.57569826
10.600104,4.5443697,-2.227121,-0.527093
1.3601333,7.018399,1.5775132,1.1441927
5.2765017,2.0204515,-3.0167165,-3.874837
9.020742,5.8872476,-2.9502192,2.429637
7.312784,8.70244,0.09499478,3.3040814
10.422302,5.9037976,-2.7354896,1.7614306
11.105553,4.9201946,-2.6612108,0.049847186
5.851695,9.975806,-0.4519189,3.1145444
5.9687037,2.1911125,-12.057959,-8.91765
10.068861,7.02076,-1.2218435,1.8218336
-0.9952958,-0.5140379,2.7352228,-4.347304
9.885649,0.38373944,-8.645577,-2.8660088
7.209021,9.051784,1.330346,3.7504597
8.367334,5.819386,-1.4946117,3.8216095
10.649499,-0.17381987,-9.153875,-1.7113372
-0.11674057,0.15615304,2.9963963,-2.8013797
10.580401,1.888863,-5.0635834,0.1478433
2.1044457,8.294447,1.3552475,-0.13529325
-0.016529905,-0.09109304,2.8263478,-4.010318
-1.0213348,4.0175047,2.1791377,-1.0420161
5.0595593,9.195603,0.59204036,3.1494474
3.852922,8.690915,1.5863079,2.0111513
10.664211,4.633819,-2.5351367,-0.01662007
10.2133665,5.123049,-1.9500811,0.82491094
2.1528783,6.9880023,1.9536784,0.8897332
8.566628,7.391012,-0.9028929,3.8281898
10.562443,1.8072652,-6.589447,-0.78968835
4.9911733,9.0119295,0.4821304,2.3893862
10.683889,1.8949249,-4.382045,-0.83561575
10.7170315,1.2266057,-6.572698,-0.9602729
3.9749246,9.174747,1.0502311,1.0097053
3.693345,9.005357,1.2634901,0.7236327
-1.2741401,0.72287726,3.494136,-3.6312962
-0.6492827,3.7216117,3.3250444,-0.59847724
10.292153,2.3332949,-4.1710424,0.9406304
5.8709393,9.089064,0.91662276,3.1120186
0.45682663,6.155351,1.9333231,2.0921977
-0.18803194,5.1959844,2.578108,0.6377729
10.260555,5.219906,-2.1137378,0.41906232
9.851552,6.9856515,-0.45387405,1.9262766
1.4435053,7.82641,1.1661917,-0.1351685
7.7294517,8.04314,-0.44590837,2.206531
1.6661613,6.6473126,1.0922656,0.07818809
10.69628,6.570909,-1.4561679,1.8865182
10.641363,0.6133966,-6.307986,-1.9421395
1.4076483,7.0969467,1.9269917,1.1900548
-0.581684,4.254779,3.6319084,-0.15134746
7.8829074,8.2976265,-0.34837657,2.8290458
5.0699935,2.4971287,-4.029738,-4.242917
9.796858,6.859021,-0.9596911,2.0776503
1.7419852,4.135488,1.9480448,0.22034739
2.8891277,5.3774595,5.685413,0.95987225
10.790986,3.0209498,-3.1981297,-0.7595178
5.5204244,8.853622,1.2537291,4.4479375
0.29237235,-0.15356547,3.6025004,-2.3943782
5.428063,8.899513,1.4786341,3.813056
10.676116,4.854483,-2.4475152,1.8167211
-0.22236393,1.0186529,3.8295588,-2.3749337
8.496315,6.9466205,-0.6740356,2.6960192
11.001594,1.0606552,-4.3022957,-2.3796701
0.0025216066,-0.3834011,1.8702185,-4.1413746
8.204099,8.190333,-0.5558515,5.0007186
-0.7220195,1.2986909,2.814243,-1.2453469
5.4324813,3.3275852,-3.1973114,-0.9421749
5.4508333,9.068738,1.9238997,2.3476336
-0.80290306,3.8843603,3.3895924,0.12800306
9.954901,7.2353587,-2.7992349,3.6956143
1.2027509,6.857318,2.2457292,1.9650786
10.698514,2.176324,-4.567371,0.06590083
-0.31315458,4.5310063,2.7281537,-0.73291814
-0.52873987,0.8908105,2.5723498,-3.167811
2.9176798,8.528537,1.2661208,0.8860451
6.8971057,9.007373,0.03268242,4.345757
0.26246065,3.3704622,1.6264913,-3.8604674
7.0482626,8.7742405,0.47424704,5.9019246
-0.27063718,3.4781604,3.4311197,-0.8835125
1.2743213,6.870722,1.581183,0.6136684
10.762757,2.1037192,-4.7442527,-0.37367952
8.381323,7.1240973,-0.20341808,3.8744469
9.552714,6.5552244,-1.4199269,2.899366
5.2381935,8.830989,1.9958274,4.1625752
3.4395106,8.293377,1.0603167,2.3313003
1.9259169,7.224548,1.0005407,0.03239861
7.2796564,8.63155,0.06902522,4.3505645
3.6558487,8.796753,0.9652803,1.8045905
9.297289,6.3595057,-1.5653508,3.2017145
-0.5613994,1.8508669,4.438432,-2.0305524
-0.022161637,-0.19126675,2.865076,-2.2588153
10.647956,4.094008,-2.4995215,-0.35816228
5.4085345,10.018809,0.934242,4.204064
3.4329667,9.005158,0.8997476,1.2405269
3.3860023,8.018877,0.8745546,1.8364948
6.5997486,9.15111,-0.36899966,4.076905
-1.2580225,2.198907,3.5836914,-2.3329568
5.27399,1.978809,-2.0405295,-5.444022
10.353279,2.3960278,-4.5547233,0.69997257
9.717875,6.236847,-1.6311357,1.5136272
0.7750117,5.983605,3.6044452,-0.38094062
0.05240489,0.5245964,3.0181222,-3.2913928
7.6579227,8.298734,-0.80223805,2.423367
-0.8288936,2.1442552,3.839788,-2.648415
11.252472,2.7993715,-3.6800766,-0.30450827
10.667888,4.3567023,-2.4037406,-0.17885774
0.011410212,4.018791,3.8133504,-0.13180661
2.7959037,5.427252,4.1369877,-0.19908893
-0.5902982,5.325191,2.9250212,-0.42564452
-0.9269943,0.9868752,3.2504578,-3.3740654
1.5728096,6.3732877,2.4467254,1.4636358
9.746322,0.11041633,-7.6916776,-4.076924
5.9576225,2.3369758,0.46905,-2.787568
0.14326216,5.2626266,3.368161,0.77816904
4.5675282,8.915064,1.0397003,2.900062
8.452002,7.797293,-0.45990115,4.5597844
-0.8710304,-0.42134583,2.463553,-4.9880457
-1.0143809,2.9481456,4.0217557,-1.1820332
1.7617081,7.398043,0.83543545,0.70858073
1.4002777,7.149868,0.6838931,-0.42445934
5.07034,2.1495533,-11.85583,-1.9148914
-0.76529855,2.8785696,2.8583314,-1.8805255
-0.976855,0.73137575,3.203459,-1.9067811
-0.578561,3.3034313,2.4988484,-2.2602224
2.549569,7.0149336,0.99036777,1.6721079
-0.14285305,0.3707622,3.5335784,-1.8947986
4.8691235,2.5710104,-5.917514,-11.267917
3.7691228,8.738016,1.58866,2.0458975
8.721692,6.122732,-1.2529237,1.7730232
-1.0229734,5.056046,2.7593672,-0.59917605
4.7281737,8.631951,1.074897,3.031878
1.2225332,6.9034367,0.9658405,-0.75527215
-1.6081637,2.430095,2.6132262,-1.5572139
0.20548876,0.6460171,2.9774458,-3.5622768
-1.3389477,2.0244818,4.4800363,-1.4256781
6.8081994,9.460322,-0.37848383,2.2026582
0.564008,5.9688725,2.982211,1.3713425
0.012996566,5.4473796,1.9065194,1.1272696
-1.1632816,-0.49690723,2.7241218,-3.130568
-1.5053165,3.9054017,4.2131157,-0.16046482
-0.40836963,4.987963,3.5605376,0.7578155
5.6128817,9.865166,0.6244755,3.7492347
-1.5222933,1.5181783,3.333109,-1.5919932
-0.14361657,3.983875,3.1280317,-0.5452601
-0.96015203,0.73676455,2.8670645,-4.0133967
-0.55948985,3.8014493,2.3887105,-0.54702044
5.751174,9.5745,1.6602051,3.9640107
0.49826887,6.268845,2.5113196,0.5733935
4.753299,10.07341,0.8440093,2.5628357
3.6839101,9.733901,0.9766007,1.3464198
3.0393262,9.648423,0.35406497,0.23305212
-1.3774407,1.2042453,4.765987,-1.2943282
-1.4607586,-0.38475606,2.8046346,-2.9650974
-1.2870617,0.8285207,2.921148,-2.5363183
4.5902257,9.678068,0.94153476,2.3956935
-0.031207014,6.4255443,1.5356257,-0.042535216
5.318906,3.0441933,-8.722713,-9.180764
-1.1635108,-0.27237803,2.0527809,-4.064774
4.3505487,9.978891,0.7324121,1.8996438
1.8498561,8.805927,1.4156199,0.83235943
4.8629975,10.026393,0.93733835,2.863258
-0.75822586,0.43918335,2.6867824,-2.8388505
-0.068953484,1.1954033,3.5561192,-2.7365093
1.8382953,8.421337,2.9804726,1.0216091
-0.20475587,4.907801,2.6491103,0.30187124
-0.75820124,-0.41632044,2.5811825,-4.365896
-1.465693,0.19354433,4.503694,-3.5476289
6.275125,10.2430525,1.0195657,3.15236
-1.7041163,3.6441543,3.5212686,0.05482182
-0.28841913,-0.2528476,3.1594563,-3.965609
-0.58680654,0.077487335,4.370951,-3.8566756
8.95097,7.4155855,-0.21765506,1.9127856
0.053976033,5.220169,3.2917795,1.1261625
-0.90512633,2.7641814,4.0101886,-1.0744195
-1.573744,0.025616245,3.5728624,-3.5190973
-1.751979,3.0261295,4.062523,-2.1666832
-1.4994016,1.5804149,4.3633113,-2.6361084
2.209549,6.0268207,1.299676,1.0953565
10.715139,4.4544306,-2.5207486,0.15161797
11.267025,1.6448609,-7.2559257,0.2518033
11.135814,4.4689603,-2.5275207,-0.01112476
0.4802103,6.0107837,3.1460567,1.6551445
-0.9162709,3.4548473,3.3434238,-1.352074
11.376723,1.677982,-6.1613355,0.7614423
10.120555,5.0035305,-2.668568,-0.61281765
1.0586061,6.9919224,0.8321196,0.0035853386
0.47198874,7.1652703,1.5621498,-0.26461893
11.025808,2.5173643,-4.1863694,1.2886175
10.660629,5.5925307,-1.8113215,0.564422
10.258351,0.31305355,-7.1932573,-2.2620263
4.730462,9.683756,0.80618525,2.7765055
10.385441,7.104287,-1.2942271,2.6193037
10.979461,3.4660492,-4.2108154,-0.19848418
10.921698,2.715335,-3.6876006,2.013951
0.50723326,6.625726,2.511232,-0.12145913
10.557998,6.1355243,-0.8938547,1.212775
3.7573266,9.705828,0.6464783,1.4849949
2.5650659,9.41718,1.0414742,1.428228
10.610288,6.6981807,-1.038729,1.3578953
11.31822,3.8863418,-3.2931979,0.64687824
-1.3013172,3.4201622,3.5409083,-1.2532905
10.367589,-0.49142972,-9.170212,-3.2487144
10.60859,6.055183,-0.706657,0.4577957
9.989784,7.709609,-0.6215206,2.789596
10.126246,-0.00415308,-6.9227734,-2.2807136
10.570261,2.0620935,-5.347329,0.3943248
5.296237,2.2374275,-1.811995,-9.178062
1.036604,7.663395,0.9262756,0.96697074
10.701105,1.6471369,-5.3860617,-0.91434777
10.05344,5.9825063,-1.6956723,1.1952944
10.406507,0.27279347,-7.289572,-2.811708
9.643595,7.093973,-0.27992982,2.6502123
10.51523,-0.6077187,-7.409353,-3.083171
-1.7957487,3.5120792,2.2363915,-0.81152844
8.058331,8.534788,-1.0241802,3.157528
2.8906488,8.767867,0.4878741,1.328279
10.309307,5.1911087,-1.9687066,1.5492287
8.8891735,8.239489,-0.3658082,2.0693066
10.294066,-0.4044027,-7.3196955,-3.982985
3.8604543,8.770419,1.3215585,2.3546414
9.218726,7.696209,-0.9465278,3.7211094
2.1608412,7.8556023,0.23208815,0.69171417
11.256499,1.6762979,-6.8247886,0.10618582
10.624577,-0.19016437,-7.7022233,-3.2311373
10.796336,4.006672,-2.466555,-1.1151482
-1.3530549,4.436125,3.806619,-0.23028773
10.78926,4.311576,-1.8103666,1.2410078
11.069391,2.3322303,-4.7621956,0.27595007
10.217964,4.454646,-2.3240507,0.7406553
9.392117,6.58877,-0.79029125,2.1656628
3.731857,9.646861,0.31174085,1.2128309
5.3202977,2.7849548,-4.8585916,0.6258031
5.6355643,2.1182716,-0.938207,-7.2063146
-0.2408549,-0.15038806,6.2592816,-1.5913063
6.381994,9.416953,0.034223974,3.1184497
11.031459,2.6535182,-3.4025927,0.33639058
-0.32451177,-0.5034214,2.1785643,-4.954736
-1.290609,3.6042013,3.1836278,-0.6127087
-1.1805209,-0.116465904,2.4478154,-2.990594
-0.7216064,1.6904067,2.5644593,-1.8423721
-1.4417291,0.95470077,3.8511,-1.8171643
-0.6382326,-0.6363142,3.4277384,-4.639233
-0.6334164,5.660649,2.9643123,-0.19943309
3.5582423,9.617601,0.869338,1.498774
-0.86564267,0.94177955,2.6879296,-2.5222726
1.6397707,8.639138,1.2515925,0.084461
-0.44028407,2.051685,4.9290614,-1.349576
10.356192,-0.5364244,-7.852246,-5.2488437
-0.17262234,6.339197,2.0432582,0.35346544
8.302728,8.373453,-0.59127,3.5141568
9.298069,6.4648786,-0.35719937,2.448409
10.192299,0.6709612,-7.425737,-1.2928728
-0.33479986,5.6268635,2.6844177,0.06936833
9.806025,0.3036166,-6.868246,-2.9578538
10.083416,0.28170836,-7.215259,-3.944919
10.968285,2.9039953,-4.078285,0.9374747
0.11364128,6.7423096,2.2647753,1.379381
10.455173,0.5730468,-5.582455,-3.2579465
10.844637,4.6072397,-2.9870012,0.1522179
3.6974258,9.806296,1.79639,1.5799971
6.0512385,2.344854,-0.21472675,-3.1801023
-1.7267901,3.035743,3.3875718,-1.4708861
5.3873644,10.344668,0.38288772,2.4498992
-1.1853391,4.0105515,3.9106739,-0.759783
0.6496293,7.6097984,1.7583349,0.80404437
-0.22493725,5.8860307,3.5516198,0.52331567
11.212262,5.4587436,-1.7970381,0.44021845
11.44589,3.756128,-3.5990953,1.2687922
10.782793,6.423346,-1.9740403,1.3692288
-1.4301318,2.7723327,3.1445837,-1.6948296
10.896944,0.05866107,-7.0967765,-1.9580363
10.73225,6.716035,-0.77783924,1.680977
0.743472,7.400418,1.0332372,0.36195046
0.23529865,6.9651113,2.4682136,0.05629152
-1.3557823,0.8149656,3.343298,-2.4264283
0.48818848,0.21952662,1.8214552,-5.319399
-0.6661352,3.660806,2.9823601,-1.1356763
-1.247692,3.9021187,3.8151004,-0.2851261
10.253288,6.5174313,-1.7960467,1.7698537
-0.73848194,5.397535,2.6459365,0.62509733
2.5988903,9.285309,0.9491763,1.1946726
0.8210742,6.920143,1.3181531,0.58006454
-0.94341373,-0.3158374,2.5737233,-3.8206744
-0.7071304,0.45013475,3.2027264,-2.7865372
1.3594576,7.150794,1.1442688,0.12521964
5.0497594,10.176829,0.58551794,3.173306
10.113915,7.612223,-0.93431824,2.0762458
3.1277735,9.422081,0.79402226,1.1747087
7.5013824,9.248945,-0.48270935,2.9822426
-1.3934412,3.4578743,3.0561004,-0.9236866
4.992539,10.154125,0.51359737,2.8030028
6.7300973,9.663739,0.5826011,3.5755944
0.23294872,7.0939684,2.4257588,0.9639552
10.858021,3.5865374,-3.3905478,0.59414166
5.82759,10.582715,-0.16051012,2.1163466
7.023967,9.47181,0.190788,4.3802786
-0.9437335,2.5554821,2.7433028,-1.7780257
10.3488245,4.344249,-1.848031,0.033958346
9.5559,7.4635997,-0.33733106,2.7727375
1.0741479,7.529066,0.84127796,-0.0628314
0.22821589,5.5419903,2.950098,1.5900842
0.70280504,5.6748266,3.1514466,0.5547
10.287895,6.619433,-1.5673707,1.4539983
6.679472,9.744221,0.45515668,2.5994334
-1.4618589,1.848997,3.70597,-1.7654623
5.6295156,2.6105201,-0.8349088,-2.1940012
0.011048416,5.0965624,2.917269,-1.5198278
6.1655817,2.2584763,-5.9875207,2.7845411
5.8914056,10.182819,0.8191928,2.5395489
6.4777074,9.779881,0.9966086,4.155527
-1.0441916,2.5343711,3.829116,-0.637416
11.182731,2.8082864,-5.1385827,1.2839162
-1.1963627,1.8875555,3.2206428,-2.0988822
10.739596,2.5444632,-4.0170727,0.62262905
1.8854973,7.7340565,0.77349484,0.5866726
10.794506,1.2193356,-5.685088,-1.5293123
10.574569,4.759641,-1.8963437,0.89630103
2.9356158,8.385146,1.1627455,1.0060344
9.834117,5.847138,-1.9381254,2.6112995
3.6130354,9.655955,0.46106282,1.5652314
9.36133,7.913316,-0.9241772,2.8945312
-0.9117225,0.963386,4.0067153,-2.8688426
-0.14171334,0.69447553,1.6822,-3.7398353
10.336757,6.9356647,-1.5621219,1.6141388
7.9450636,8.604737,0.11256188,3.544714
1.873708,7.1015306,0.65953946,-0.02107817
2.46494,7.7891045,0.032829046,4.3737946
-1.0606453,2.9018853,3.6297817,-1.7972943
4.5413837,9.841412,1.3136336,1.8114345
1.0240839,7.4895406,0.6164534,-0.32186604
-0.694893,5.0340986,2.843784,-0.008640587
2.4198031,9.160316,1.4995968,1.5950155
9.306791,6.4685397,-1.4105687,2.3532262
-0.8942101,3.4021893,3.3555834,-1.0197204
-0.9575854,4.46385,3.3074794,-0.730338
-1.5990263,3.7112038,3.4316685,-1.0191592
4.0069885,9.770244,0.50044405,1.4927461
10.918848,6.2358246,-2.063582,1.4882162
10.397769,2.3125904,-4.786142,0.06198421
5.8697467,9.896254,1.5233686,2.3353043
4.1064053,9.566085,1.9209261,1.8188038
11.182412,1.6563044,-6.029645,-0.13663471
-1.739232,0.42842582,2.681409,-2.4723916
9.051393,7.5635476,-0.99824685,3.6911068
9.647726,6.8488784,-0.9809169,2.588955
2.5529478,9.219749,1.0879477,0.07063258
10.466203,4.9270873,-3.1250086,0.5179159
0.50402653,7.061568,1.9192045,1.1366731
5.9735374,9.907257,0.4057734,3.7754583
0.27595595,6.589866,0.96870947,0.834275
1.9630885,7.519537,1.0203216,0.7884028
-0.7875627,-0.7638938,3.3468876,-4.290399
2.7093785,9.103843,1.2752855,1.5368716
-1.3927305,1.8415861,3.8570848,-2.64493
10.6151,5.288335,-1.3435969,0.25612622
5.8234973,10.249765,1.6327106,2.9767113
9.531375,6.4789543,-1.4065895,1.2443444
10.210456,5.8612022,-1.9491198,1.343969
5.2784615,3.2665882,-4.6666064,9.65708
8.02799,8.585083,0.27130315,3.6472406
-0.17965429,0.32850316,1.8744154,-3.445064
10.891883,6.255992,-2.034511,1.8398724
5.7582364,9.310647,0.4192232,2.5394669
4.6562595,9.738638,1.729744,3.711371
10.629652,5.697439,-2.3323398,1.0139163
3.6979375,10.115465,1.0542476,1.6897511
0.83642393,6.3573275,1.5788589,1.4060373
7.0924263,9.053841,-0.0042622685,4.0153227
2.3912086,8.617292,1.0199199,0.6327409
-1.6914992,3.6376808,3.9681168,-0.19006848
11.095676,0.9029511,-6.074913,-1.4618032
10.851272,4.3203692,-2.1043584,0.3603887
10.390898,7.317263,-1.3709066,1.9034994
-1.6670642,0.6235805,3.1670275,-2.8453712
-0.0070744418,6.2995424,2.1850312,0.75056756
10.591077,2.511669,-4.1823645,0.76035005
10.575163,1.7544441,-5.510893,0.39497036
5.1376743,9.5372925,0.6084992,2.1118295
-0.10589804,4.621523,2.2951083,-0.41420472
4.2792263,9.841184,1.2318206,2.6993089
6.759976,9.611529,0.96498716,4.331997
-0.8745998,3.7427387,3.416687,-0.6221527
10.590607,7.1780176,-1.3643734,1.8582696
5.1379237,3.2118237,1.08073,2.041564
6.210693,10.176971,0.8809386,3.3256059
-1.1418433,0.80548805,4.0020657,-2.1831255
-1.4550675,0.30941027,3.320927,-2.772283
11.300679,3.8444088,-2.7438922,0.70040834
0.016114201,6.825232,1.0385867,1.2932401
3.2247021,9.195646,0.69143623,-0.041599452
10.089109,7.0281086,-0.8805179,1.4704846
5.5496254,9.3817425,0.39889014,4.1138735
10.097429,5.320196,-2.8383324,1.2125654
11.379071,3.062521,-3.5726032,0.33444792
3.263822,9.90792,0.46517116,2.4273756
0.2432795,0.118678525,2.5053978,-3.7253866
-0.98337317,-0.44588938,2.8666072,-3.3464508
-0.503643,1.6410896,3.4264226,-1.7559456
-1.0148441,3.6021483,3.837583,-0.18230963
-0.89783186,2.5702386,4.280213,-1.3223466
-0.9497005,1.0136827,3.0177703,-3.0837836
0.15873626,3.6915543,3.583959,-0.14224136
-0.96056235,0.11068198,2.8452926,-4.041121
5.4763074,9.234055,1.3112879,3.739396
-0.51494867,2.6979423,2.8756967,-1.6278163
-0.5152442,5.2175713,2.6357493,-0.108071566
-0.52270555,1.0233835,3.260551,-3.4339767
-0.9012376,3.6527297,3.1723852,-0.64378345
4.992263,9.544954,0.7964411,2.8041587
-0.53778315,3.3153327,3.740052,-1.4378662
-1.2576044,0.064204164,2.9016397,-2.7956233
-1.3841026,2.2007756,4.0556045,-1.5539111
-0.34408054,-0.50362885,3.0462837,-2.949521
0.37445524,6.2817082,3.089763,-0.7582985
10.341377,5.581376,-0.9781342,1.1980642
-1.2968436,0.20770465,4.5890145,-3.1410017
-0.83520895,0.64782387,2.7209024,-3.0522766
0.00086574367,0.8628566,3.4413302,-2.6980395
0.11018382,6.2260256,2.1490335,0.49607643
2.2818441,6.45795,5.748766,-2.428462
-0.799906,-0.49485224,2.0093381,-4.230486
-1.1911337,3.4052866,3.368837,-0.7273085
1.3709519,7.491471,1.5541523,1.3334829
0.06934248,-0.15787087,2.6932054,-4.4528213
0.111312896,5.746743,2.6795914,0.6044817
-1.2730368,0.30679673,2.8895926,-3.2846694
2.8145125,8.244287,0.94590527,1.0760748
-0.5493362,0.972668,3.5137436,-2.6528058
0.004088108,5.4687667,2.0681052,-0.71474564
-0.43629742,-0.11195337,2.5125942,-4.507454
-0.66862786,3.0142121,2.4856677,-0.6888342
-1.1344761,3.5461247,3.8924775,-1.0251336
5.895451,10.161598,0.84543586,3.4022932
-0.86871684,1.2247237,3.0307546,-2.7766738
