lat1,lat2,lat3,lat4,lat5,lat6,lat7,lat8
0.67411387,-0.6765835,-0.25838047,-0.23316574,0.0017848313,0.27868477,-1.586542,1.7244344
-0.33337083,-0.9899212,-0.2315712,1.5272717,-1.7288979,0.49137977,0.5612598,0.9664778
-4.2778897,4.84971,-13.602924,-9.036785,-5.976329,-4.1001163,10.390465,-1.3488404
-8.851551,0.31803107,-0.37983626,-3.7301607,-1.8356555,1.0972368,4.228153,4.1797986
-0.79065806,-0.9870086,-3.5424461,-2.2127972,0.7491585,0.8845338,0.7580195,0.53184825
-0.2371108,0.6600974,-2.2641485,-0.34336954,-0.7766199,0.4902662,0.42520097,-0.14633246
0.3874242,0.9571305,-2.5133142,1.3228344,0.42378238,1.767412,-0.13615799,-0.12841602
-2.9894845,-1.2235258,0.1615379,1.4492906,-0.051183194,-0.39827707,1.6263348,0.5970565
-3.136349,0.96490616,-1.0935637,1.3529012,2.806862,-1.0590473,0.72935694,0.920171
-4.0761933,-1.9310892,-1.2789505,3.3004065,0.18107691,-0.0031780023,0.6096671,1.0010478
-0.6051438,-0.09456783,1.156551,2.0084336,-0.8553724,1.2886122,1.534847,1.3004472
-0.30737484,1.2354729,-3.4546824,-0.9467355,0.8022635,1.0593218,1.7568781,0.47990736
-0.20114887,1.536185,-2.0987687,-0.045811914,-0.3649439,2.2731524,-1.9978426,-0.87830883
-1.6557267,2.5537767,-3.8410664,-3.7031007,0.9872799,1.303819,-0.15146789,1.7222486
-3.9697773,-0.36912918,0.29136378,1.5120013,0.6465771,-1.8169353,1.9664798,1.853915
-5.1158433,-3.5553255,0.44155806,5.916825,1.8731138,-2.9413073,1.6299767,-0.065597996
-1.6452876,-1.3855178,-0.45388204,2.2762618,0.8601217,0.5256228,-0.38665128,1.7649634
-7.696929,-3.236963,-2.7753475,4.76398,4.797967,-3.7122798,1.7677319,0.0653498
-2.8558304,0.008429617,-0.06501581,1.6480584,0.12949571,-1.378015,2.1096373,2.159879
-2.3610678,0.3282928,-0.6338162,1.953896,0.79446054,-1.5837501,2.2219372,0.7107181
1.9553784,6.411924,-3.459641,-0.21512902,6.5578904,-3.6837704,-1.6055946,13.659945
0.65648514,-1.1694734,-2.3857143,-0.90768003,-0.7751205,0.030688528,-0.9914332,-0.7004044
-0.925135,0.9076864,-2.9666464,-2.1583636,-0.13406664,0.6021043,0.15435639,0.3184382
-1.309349,0.14015369,1.6027079,1.00355,-1.3960214,0.28342804,0.77028376,2.0254898
1.934642,-0.922619,2.9032967,-1.5522076,-0.46780363,-1.6353,-1.8230379,1.2255721
-1.427004,1.4352534,0.08058356,1.4146897,-2.8918262,0.41711098,0.55466896,-0.08346784
-0.64469117,2.5234003,-2.0866024,0.3656529,-0.23932591,1.5949392,-0.14997149,0.31934097
0.76462513,0.25343823,-1.1202831,-0.33132836,-1.2987137,0.24218781,0.40385464,-0.51118976
-3.0180953,-0.9075287,-0.5526512,2.3017213,0.67713094,-0.6371321,0.64021474,1.3667772
1.6301951,-0.5249508,-0.51111364,-0.13472396,-1.3991916,-0.42607614,-1.0429869,-0.21921901
-1.3691022,-0.6490645,-0.25093538,1.3690481,-0.40653482,1.7189859,0.64019614,2.3100414
0.89525217,-1.5959301,0.4195643,-2.1379938,0.97521484,-3.2865067,1.10407,-1.6190647
-4.3651347,-2.392824,-1.3411082,4.754122,-0.041337654,-2.8043852,2.7453542,0.87949216
0.10035324,1.5389699,-1.6941695,0.7137397,-2.2771006,0.9480707,-0.9859918,-0.7346943
-6.030579,-3.6527283,-1.5271833,4.8391924,4.4667187,-2.0938177,-0.10764591,1.3361017
-2.4529154,-0.85238093,0.15153207,1.7389693,1.1207706,-0.45482984,2.9966705,0.38898373
-1.6817292,-1.4180145,-0.6192419,1.6317985,-0.8763356,1.9932417,1.0772867,1.6250572
0.59828395,3.222709,-5.1617336,0.354586,1.869688,2.373254,-1.3849571,0.50565636
-0.80716264,0.9823031,0.27842683,3.3288894,-0.23831329,-0.78990173,2.1576815,1.774754
-1.0703939,1.4969934,1.5122976,2.3071384,1.3543361,-0.65788615,1.9987271,1.1704935
-0.7934315,-1.4478443,-2.1177747,-1.5312316,0.6278399,1.2034775,2.014903,0.89505637
-0.2816183,-0.27589083,-0.38726217,2.8412638,-1.5178986,0.34842956,0.160339,1.8717195
-0.2770206,2.4747963,-1.1019692,-0.30506885,0.5040599,2.3133447,0.025918089,-0.14920701
0.45606136,1.2121203,-1.0480591,1.346092,-0.6313329,2.8487911,-0.8160143,0.9677723
-3.9241135,-2.7836704,-3.6839423,2.83032,-0.025902703,-0.8249568,1.8915877,0.5886573
-0.5488299,1.5940574,-2.1624556,-0.12986648,0.010831166,2.456231,-2.3183353,0.58082956
-6.4309826,-1.101798,-3.3789957,4.882484,2.5867677,-1.6196511,2.322628,0.20663697
0.7049097,-0.91520256,-1.7263898,0.68721104,-2.291238,-2.1380064,-0.16235763,0.009098183
0.3253177,3.4181008,-3.1335487,0.539041,-0.24260268,1.3924932,0.053082936,1.5864705
-1.9585551,0.18716528,0.41754663,2.6151829,-0.22157851,1.4606493,1.783617,1.53106
4.3088026,-6.464705,7.642228,3.483534,5.2727146,-9.325525,-0.064030655,2.1126595
-2.3739066,-2.0209603,-2.95594,2.101685,1.5661397,1.4757409,0.82622504,3.3855336
5.511263,-1.505781,-0.32955796,3.083316,0.8078859,-8.084604,-0.32223263,15.053098
-0.5240734,1.7248647,-0.729606,-2.3582137,0.038512006,0.35720015,2.2250562,1.144313
-0.6284024,0.16563173,-2.9840825,-1.7183546,0.1523292,-0.12748086,1.3374488,-0.41370445
-2.9297016,-0.1917038,-1.6384237,2.7228289,-1.1251506,-1.2795751,2.5632243,0.9455733
-2.0510058,-0.7059311,-0.392093,1.8545556,0.5212151,-0.2603802,1.5614889,0.57963717
-5.8062673,-0.091193184,0.09651525,3.0242457,1.8741239,-3.0162165,1.7325199,2.6535068
-4.9759684,-1.9735461,-1.2566746,4.748426,1.9375503,-3.3067317,-0.28616723,0.73230857
-2.0828114,1.3469001,1.4759398,2.987122,0.5738288,-0.24813363,1.080648,1.9946996
-0.5625345,2.189524,3.4394672,4.251296,-0.73625016,-1.7762561,-3.6537664,-3.444702
-1.7117759,0.61753136,-2.963389,-2.8268948,-0.53761864,1.3249817,0.376118,1.4103984
-0.7126977,-1.769599,-0.6270441,-1.0936234,-2.7765098,0.14319316,-0.96589667,-1.289112
-5.3898177,-1.1979208,-1.4182231,3.8056026,2.2645235,-2.5694768,1.6517808,1.9779178
-3.7386518,-0.55485207,-1.7085936,2.643424,0.94405043,-1.2988353,1.6471487,2.4449148
-7.5999565,-7.4506288,8.96323,-6.735338,9.087123,-0.70524275,-0.023072071,-1.529395
2.0470395,-1.7744586,1.2644281,-1.2115299,-0.31483766,-0.8563837,-1.9627883,1.0775627
-2.808778,-0.50255567,-0.4097517,2.755162,0.12060793,-1.1272802,2.3070264,0.60059845
-3.7072587,-0.57632506,-1.7483301,2.4716268,0.0464752,0.269475,1.1776268,-0.32265624
-1.0160934,-0.24824214,-2.7781734,-1.1118342,0.24054027,0.5979271,0.08954093,-1.2517972
2.2766738,-1.1867568,0.7622585,-1.680763,-0.17235972,-0.9556636,-0.30638707,-0.25024667
1.0634748,-1.7040714,1.4886976,-3.2317374,0.76900065,-3.9746306,-0.30069908,-0.52260387
-0.33959553,0.22285457,0.21967913,1.9882882,-2.832673,1.18995,1.2937738,0.26853877
0.83586806,-0.8316296,-1.5390481,-1.4004242,-1.6067864,1.189618,0.91204375,0.39665177
-5.078753,-1.9296333,-0.82333183,3.3434036,2.2882893,-2.1085567,0.5898183,2.3682745
0.4086269,-1.0265076,-0.07227068,-3.7387574,2.2519794,-2.4885316,0.66878074,-1.0627694
-1.1188251,1.4366087,-2.684535,-0.74092114,1.1895392,1.5601908,-0.9846533,-0.6726922
-0.5413379,0.9191255,-2.2605748,-1.0077422,0.71955705,0.7681476,-0.1733273,-0.5923307
0.96887296,-1.0327592,-0.41998988,0.45040065,-1.8121604,-0.83582795,1.1008388,0.0065780096
-0.39021432,3.5340517,-3.3830807,-0.68288255,-0.22962332,1.6906785,-0.9355877,-0.9470598
0.19219021,-1.0498304,1.6822302,-3.1810725,1.1780796,-2.9783452,1.1530685,-1.7408013
0.81890446,-0.9030899,-0.0867794,-2.4569166,1.7860256,-3.0243435,0.14759368,-2.0719025
-1.8447706,0.7208327,0.6214265,0.8401979,-0.63540363,0.14660141,0.09271843,0.5817548
1.1290244,-0.2970249,0.08659741,-0.8928036,-1.8082176,-0.31521976,-0.6719261,-0.6963572
-12.635094,5.1436396,-14.1308565,-5.745636,-3.432488,-9.519812,4.411446,-18.225582
-0.12924372,-0.8442294,-2.9433832,-0.9906298,-0.5439582,1.3748658,1.3536382,-0.74912554
2.5321677,-2.1906936,1.1749995,-1.4691416,-1.2923459,-1.8049585,-0.7030764,-0.31123132
-0.25864497,1.7387025,0.7564363,2.7800088,-0.5917305,1.9174684,-0.19945908,2.2042055
0.5632629,0.069098696,0.44607043,-3.5215833,1.4731387,-3.6853223,-0.12589842,-1.031321
-3.9735227,-0.9569924,-1.7046261,2.1639636,0.9278251,-0.30604786,2.3353374,1.1736797
-3.306239,-0.9223227,1.710079,3.6320114,-0.41352192,-0.89466864,2.064707,1.912526
1.2568343,-0.6037359,-0.18129699,-1.0144538,-0.34914464,-1.2897019,-0.4019157,1.2897547
0.7684051,-0.8779287,-1.5683404,-1.0849614,-1.5100095,-0.5381211,-1.5152688,2.3191342
0.9665657,0.322518,-0.2137173,-2.2811215,-1.3119714,-0.01060939,0.64844847,0.96985036
-2.131062,-0.9877361,1.0879757,1.8921833,0.014985144,0.6305796,0.8412567,0.5699537
1.3266277,-0.97910136,-1.8887148,0.6157725,1.0615008,0.35742584,-0.377032,-0.00015510991
-5.8962684,-1.7595159,-1.8476584,4.6827984,2.172252,-2.1201017,2.3057566,2.1987038
-1.9454979,0.51889867,1.2309928,2.108053,0.4492301,0.011887459,-0.21551284,1.0989761
1.534193,-1.4415157,-0.42764604,-2.37007,-1.2871481,-1.0919217,-0.105115585,0.4642649
1.787838,-2.4074118,1.5232797,-2.2167103,-2.3864129,-1.4843929,0.19789755,-0.3679092
-5.023177,-1.2219477,-0.5717531,3.6869507,-0.6490047,-2.1911705,2.7207677,0.7211423
-2.4210608,-1.5303378,-1.1888134,-0.25889388,-0.10789889,0.8876941,0.26277754,0.6349293
2.2437544,-0.33771417,-0.64138484,-1.9077148,-0.63630104,-2.639758,0.34115764,0.35707363
-3.3708637,-1.6370999,-0.015166983,1.6983825,-1.1379468,-0.55771124,1.6564804,-0.884434
-1.0731269,-0.18886797,-0.6174009,1.150079,-1.869561,2.1318111,0.08371963,-0.0379113
0.5995156,-0.4033941,-1.587156,-0.41604716,0.93844867,-1.9691991,-0.30157307,0.3184081
0.11415929,0.9039932,2.159977,-2.427847,-4.843344,-5.239493,4.2735267,-2.003438
-0.20943636,-2.1028357,-1.6215669,-1.7981668,-0.63493276,-0.1469013,0.30439386,-1.1561377
-0.07325364,0.27465755,-3.053343,-0.59031475,0.37905225,-0.71575,-0.58303016,0.5481388
-0.60871166,2.242394,-1.5381414,0.005952917,0.8737111,1.4996023,-1.5755894,0.41670343
-0.4990588,6.499747,-3.7733898,-10.718311,11.6595125,-4.960159,-1.7510817,6.1880035
2.526203,-1.7933195,-0.14575326,-1.9411733,-0.7718239,-0.65623313,-0.09586763,0.64169466
0.54383236,-1.124906,2.1453056,-0.77514255,-2.597055,-3.3438988,-0.31113362,0.30745423
0.5169251,-0.6264517,-0.7684435,-1.485381,0.20666221,-3.8079345,1.542569,-1.9781066
-2.4988978,-0.06576643,-0.35315794,1.4207482,-0.19595486,0.17703167,1.7970614,0.63047314
0.049284205,-0.17236216,2.2889156,-3.4766407,3.1005151,-0.32836765,-0.19326976,1.2423064
3.1671097,-2.9564803,-1.8002921,6.790911,1.9573892,-1.7900794,-8.554947,-3.8596907
-2.0662894,-5.30573,1.377068,3.039856,-0.24091384,-11.040004,-2.660613,-0.726753
-2.5484724,0.5516799,0.2445562,-0.30439445,0.040814392,-1.708775,2.0758367,0.45702577
-0.18438277,0.40581888,-1.0312985,0.18132171,-0.87897325,3.4793327,-1.2684678,0.74160826
-0.41096348,-0.05992489,-1.3094226,0.31543988,-0.77466404,-0.41811785,0.1777703,-0.9372218
-5.798881,-2.481845,-1.0293549,4.948203,1.5291942,-2.8466907,2.4819086,0.6621232
-0.25635314,4.209439,-0.4390592,-2.1337452,-12.12242,-3.5368378,-7.084118,-4.7513695
-1.546005,-1.8649262,0.49774307,2.4475226,-0.09069216,-0.5404259,0.44017044,-0.20271297
-3.3447287,0.51865834,0.057281233,1.4146812,1.0191354,-1.4602056,-0.4457126,1.7263963
-1.1268196,0.7605115,-3.1164892,-0.94845355,0.68881977,-1.0334996,0.076263204,-1.4158533
0.44250125,-1.2434759,0.9362194,-2.9990277,0.811772,-3.4041088,-0.5502021,-2.596142
0.2808831,2.821706,-1.6862326,0.14762312,-0.6302506,1.9931455,-0.98537856,0.16288722
-1.0438198,0.53221625,0.637607,2.2452798,-1.9033313,-0.100034475,0.55560213,0.78946114
0.47087243,-1.8047016,-3.8508105,-4.1575184,-0.21968949,0.516301,-3.497146,3.859793
0.5791335,1.0675024,-0.03579639,1.7815782,-1.3037426,1.6763904,0.2645892,0.3381273
0.93023133,-1.7905574,1.1783348,-1.1724743,-0.9826778,-0.01596226,-0.05229465,1.0928556
1.6056716,-0.88354635,1.6711184,-2.5872202,-1.2032425,-0.2576942,0.6574562,0.30216748
1.0145143,-2.3163202,0.16846332,-1.1357404,-1.7777565,0.65294504,-0.25047952,1.2975974
2.08834,-0.0646755,-2.9378138,-0.8814998,0.18510807,-1.2114667,-0.050725497,2.07315
0.87178016,-1.9008528,-2.8637135,-5.170797,-0.17595544,-0.7544545,0.93220854,2.32515
-1.2547734,0.51781905,1.203813,2.1138897,-1.7917801,1.2298902,-0.78691995,1.3736773
1.421027,0.059655026,-1.8579037,-0.7908233,-0.3885352,-0.73376745,-1.1553392,0.8157922
1.1383283,-1.1297194,-0.73276037,-0.9532933,-2.098758,-0.6470929,-0.7817294,0.36464593
0.82143,-1.665361,1.1916553,-2.2794988,1.338777,-2.166819,0.7549437,-2.870333
-0.2176605,2.8087144,-0.8285734,0.35017866,-0.9010987,0.84462166,-0.7482332,1.7758563
-1.4603786,1.9055822,-1.6623576,-0.39871544,0.65825665,1.3933339,-0.9103636,1.0367148
-3.3786502,2.0106256,-2.7857852,-4.500584,5.288012,6.172117,1.044772,-4.643443
-0.3035312,0.94175047,-2.9543736,-1.3355982,-0.14772207,0.14164552,0.6007826,-0.29002947
-0.966894,-0.019751318,-0.048397556,2.3495772,-1.1048387,1.3456353,0.60606396,1.0113866
0.5146467,2.085859,-0.92831796,0.29869136,-0.23552409,0.18593676,-5.8045063,1.2332013
0.5468192,-0.13235815,-0.56282496,-3.3757071,-3.8871558,-6.464858,0.44548765,-0.18494149
-0.894129,0.41662663,0.5861782,1.5678478,-1.3649024,0.83532035,-0.14201686,0.35532168
1.9748716,-1.1074171,0.4389882,-2.4092808,-0.42733344,-1.6794149,-1.5826491,1.1286916
2.2646415,-0.26354173,-0.6017774,-1.2252226,-0.3514449,-1.2884507,-0.98528963,1.9855086
1.1651264,-0.34321177,2.1801176,-2.9766994,-2.2277508,-1.0105178,0.34838852,1.4784256
2.0048468,-1.5159507,0.813667,-2.2871614,-3.530086,-1.5854802,-1.642891,0.7368152
-3.493709,0.21544828,-0.8641178,3.5465012,0.23125756,-0.89763904,0.78178924,1.5621395
-2.2256305,0.7286946,1.6757196,1.3611956,-2.7936003,0.89481384,-0.9108134,0.8665673
-5.56993,-3.5715568,-1.6845182,1.97587,-2.581303,0.9841153,-0.43176147,1.0585165
-2.4015338,2.3674662,0.39462668,-5.222691,1.1954207,-1.8493308,-2.2016602,5.514444
1.4832559,-1.4483255,-0.49894458,-2.3244414,-1.350159,-2.8754745,1.1013694,-1.4341182
0.3598179,2.867936,-0.10863621,1.2729344,-0.077350765,1.2561533,-0.23113418,0.6462349
-0.72259223,1.4993353,-1.4301623,0.4132024,-0.7396909,2.5809164,-2.267686,0.3090589
-8.732041,-0.15890671,10.212372,-7.0299263,8.048659,-10.328091,-3.5781674,-4.8100348
1.4331115,-0.93934613,1.6775851,-0.71801627,-3.2913563,-2.9541476,-0.2790433,0.25201955
-0.10795577,0.45546848,-2.233155,-0.45183045,-0.379611,-0.6350229,1.957114,0.03309564
1.3730664,-2.1629183,2.4339576,-3.3873017,1.2424706,-1.6363169,-2.1179538,0.5716409
-3.907947,-1.2176995,-0.23242478,3.5819926,0.7786231,-0.63281417,2.9817517,0.5531491
0.83905613,-1.7513201,1.1986145,-2.8296576,2.0978713,-2.4503899,0.1276055,-0.535777
1.5379846,-0.45583206,3.095712,-0.7748506,0.8615284,-4.9766383,1.2046549,-0.86335146
0.41444695,1.3411968,0.40398437,-0.46309608,-2.6335895,-1.1541485,-1.0060638,0.45138165
-1.2007293,-0.0842904,-0.92779917,1.6900309,-3.0640845,0.28779238,1.1798625,0.24417235
-0.5218479,1.9651897,-3.3311908,-1.4916233,2.6224763,1.1024699,-1.0527681,-1.4437495
2.388602,-0.94768476,1.7070875,-0.8621001,-1.8835771,-2.0018919,1.5446217,-1.079333
-0.65097696,1.4370443,-1.5578605,-0.95991695,0.04382345,2.2496521,1.1821511,-0.0378127
2.2235756,-0.66604125,3.5351658,-1.9686849,-0.1917279,-1.545158,-2.8943405,1.783357
1.6340574,-0.6063127,-1.3783746,-1.9001291,-0.81191194,0.73853606,-0.94172853,2.2232373
-1.093708,0.56482697,2.540369,1.7809057,-1.727974,2.4044538,-1.5912747,2.238084
-1.1937798,-0.044196427,-1.0193907,-1.4373577,-1.5103648,0.9151305,-1.1317757,-1.6377653
-1.6081333,2.7630067,-2.991087,-2.6335652,-0.28904963,0.5212861,2.9902492,0.021884423
-5.976209,-3.0928617,0.35587293,4.4188976,4.921565,-2.936488,1.2343234,1.4650804
1.1713217,-1.8643427,-0.6387983,-2.4387302,2.9171515,-4.673838,0.5896294,-2.2203712
-0.7838724,1.2955482,1.2712098,1.5192327,-2.1023555,0.78530353,1.84376,1.7989908
8.400923,0.8150902,-0.42067885,4.08871,-3.5144145,-11.36087,5.171767,7.058157
-0.10459834,1.6727864,-0.86199003,0.9709941,-1.1168846,1.2480235,-0.46634492,0.6688514
0.5365197,-0.48667747,-1.8637521,11.88063,-1.8413912,-0.7274068,6.8735313,3.8353176
-0.6738543,1.8983641,-1.3361748,-1.709334,0.23606019,0.65088165,0.59942025,-0.93798834
-0.025197497,0.2999168,-2.1130974,-1.108228,1.886938,0.9233705,-0.030978657,0.84987086
2.3966088,2.1744204,2.064728,-1.5138296,0.43032178,-3.800477,-0.4399344,-0.2625604
1.2781433,2.4286332,-2.488411,0.5112698,-0.3350838,-0.13161954,-0.020889409,3.0427754
2.547625,0.09856483,0.113579676,-0.7029836,-1.177643,0.068006665,0.16567793,2.1195745
1.5643389,0.06813677,-1.0677649,-1.5796646,-0.54698956,-0.9365212,0.8051781,1.6177775
3.0288837,-5.938757,-13.074897,-2.4433968,-1.0961837,-4.7464547,3.6665614,-2.342699
-3.366233,-1.1816418,1.3030052,4.0717993,2.2440977,-2.7358088,-0.9712971,-1.2042677
-2.331655,0.6294617,0.6264363,1.9624507,-2.298759,-1.4123982,1.4770908,-0.8715285
2.5303414,-2.6476068,0.52993494,-3.0331364,-0.9399754,-1.5154332,1.394026,-0.3871477
0.9670461,3.3648684,-2.3770514,-1.8634608,1.3078604,0.28267878,1.3999774,0.7321814
0.6182601,-1.5658551,2.2910163,-3.402791,-0.6404934,0.34211445,0.7061137,0.102528304
-1.4195144,-0.4894871,1.1224326,1.4137151,0.28372833,-0.42392448,-0.48718718,0.9877837
0.5510458,-0.7515122,0.5202076,-0.30713183,0.19394791,-3.3238204,1.3126235,-2.0282655
-1.5459522,0.20694675,1.015966,0.7816034,-0.2911028,-0.022615882,1.2755388,1.9830432
0.4905371,-7.1395383,0.7274167,-7.786771,-1.2057604,-0.4253819,1.821657,-1.6193117
2.9861763,-1.4998055,2.814373,-1.4672052,-0.87110543,-1.8894576,1.1094489,0.6601029
1.8045641,-0.5223835,-1.0694041,-1.0174698,-1.7619246,0.60213983,-0.6729832,0.12550065
-0.63792473,2.932771,-2.251048,-0.68168825,-0.32155865,1.1237493,0.27793232,-1.5081949
1.497376,-0.4912768,0.6252021,-3.1626425,1.4714671,-2.4973733,2.9079833,0.13192017
2.37413,0.37164003,-0.4285379,-1.3512938,-1.4171786,0.6389575,-0.29435158,1.4308672
2.420247,-1.0868793,-0.5722405,-1.126354,-1.1106964,-0.060068876,0.18504983,2.2612796
1.6265827,-0.3594175,1.3023738,-2.8837266,1.2178982,-2.2005103,-0.8697134,-1.701933
0.6312345,0.30348617,-0.6924602,-2.5653758,-2.1245122,1.5238935,-0.3551424,3.5293887
2.6008885,0.2315828,2.3609369,-1.4208186,-1.661179,-0.22467342,-0.44798705,1.5792487
0.19725838,-0.8651383,0.2122957,-3.355031,2.6144905,-2.6799169,0.7950787,-3.689343
3.2335527,-1.8720417,1.2278298,-1.400945,-1.591775,-1.6751872,0.24584693,-0.8574935
-0.13665575,2.2094305,-0.60283923,-0.57344747,2.3282506,1.8705344,-1.0286753,1.021505
-1.8884488,1.8053033,0.23536687,0.6788659,-0.9085145,1.7264018,-1.530227,2.10336
0.86396194,-1.0546064,-1.7215759,-1.1719656,-0.18682721,-0.29067776,-0.55355775,2.013307
3.2893817,-1.5940676,2.519178,-1.113507,-1.306477,-1.4816484,-0.7405097,2.2191238
2.5315707,-0.47101223,1.3442483,-0.46116352,-1.5301181,-0.4950591,0.5203765,0.7236365
1.3463566,2.3777971,-1.4882785,0.59881556,1.3179984,1.957536,0.42775688,0.49942333
0.6478445,-0.0671099,-0.6579125,-0.6979801,0.81250954,0.04854761,0.76802874,-0.8930939
1.2246588,-0.379305,-0.50137126,-2.137633,-1.6671642,-2.8852227,-0.25444683,-1.4826156
1.7672482,-0.6515307,-1.2588419,-1.118783,-1.2032362,-1.3115056,-1.3605869,0.38420752
2.336121,-0.24307549,1.66645,-2.2648766,-0.7758076,-1.8819278,0.3285365,-1.1034638
-6.121206,-2.9929097,-0.46425265,3.9556046,1.4382925,-3.3011744,3.4105933,1.7486815
-0.051345013,1.0320933,0.44159007,-2.25591,-1.3546156,-0.20338815,-2.5705462,-0.45165345
1.1617081,2.181648,-3.4313962,-1.542953,2.1909733,2.233704,0.19853812,1.8805158
2.5726528,-1.6778303,-0.4802757,-1.5321991,0.5113162,-1.7419027,1.0567925,-2.5420065
2.4990182,1.3929487,2.7688766,-2.8177094,-0.501822,-1.5593157,-1.8506571,-1.0345284
1.0417812,2.8388958,-1.4357183,-0.16537052,0.8334185,2.5215209,-0.2310814,-0.20761123
2.1987104,0.24261115,2.3022025,-1.1100973,-1.7307544,-3.4181645,-0.7353345,-0.86404526
0.29575205,1.8384182,-0.999574,-1.6828815,0.88550496,-0.031982884,1.1367326,0.1991262
3.052836,-0.43237728,0.14184307,-1.0892624,-1.6630257,-1.6064076,-0.054087408,0.8016739
1.5165994,-0.5918952,0.6485518,-1.2679843,-1.3436793,-1.4655954,0.007907055,0.52813476
2.9989645,-0.80943626,-1.6999886,-0.18494672,-0.5830183,-0.04559496,-0.570082,2.2552805
2.1708837,1.0975617,2.5953689,-1.6643376,-0.21522042,-1.6212605,-0.36093396,-0.18477134
2.0272324,-1.0909126,0.64723414,-2.545965,1.563832,-2.336528,1.9768491,-2.250556
2.8843167,-0.96724546,0.43710244,-0.6312359,-0.5540385,0.14386857,-0.29721275,0.30840075
1.1537313,-1.674618,0.6496303,-2.2068706,-3.4826934,0.6432185,-1.9970486,1.6152806
-7.801545,-6.431392,-13.216332,-8.651641,1.2236325,4.583556,6.2844467,14.019142
2.262698,-0.13165098,-1.20306,-0.029155992,-0.6345675,-0.48786768,1.0924644,1.6625112
0.25063586,1.3479072,-2.2273543,-1.0873852,1.5924519,0.6323185,1.2291875,-0.4253711
1.8156562,-0.35501117,1.4906251,-1.8030093,2.1984897,-3.798257,0.8640001,-1.4012907
1.9994845,-1.2344797,0.34510398,-2.1147127,-1.4004848,-0.78018725,0.5985426,0.12268768
1.2513173,2.8221977,-1.2671331,-0.5747613,0.15056807,1.9324882,0.5626395,-0.36941394
3.0484362,-0.82484907,1.9477365,-3.6497602,1.205397,-1.075515,-0.2239173,-1.3448447
3.472659,0.8786618,1.9839709,-0.71205986,0.56206536,-0.524549,1.6385272,0.8920452
3.6735547,-0.9377882,2.136059,-0.61166054,0.23523074,0.08103368,-0.96905476,0.5167831
3.143783,-2.4048612,2.1253467,-1.4971359,0.44394818,0.778895,-0.18674833,1.7971544
-8.386891,0.8440718,1.5072074,-1.8671782,-4.374429,1.5019968,-1.750972,-0.65144855
-6.366659,0.66973704,-3.7752063,5.792705,-4.8231106,1.9507637,-1.4981763,-3.080062
3.0610359,-1.3576204,1.1342322,-0.98388004,0.074790895,-0.23146343,-0.7521612,0.07767142
-2.6427476,-1.7869915,1.7877936,2.7609642,0.35223803,1.0538306,1.3602791,0.5727271
-5.153061,-2.955678,-1.2836565,3.8808522,1.6336733,-1.2862693,0.57904255,3.1958203
1.6079036,-2.7301579,0.46732247,-1.7470938,1.3288355,-1.5061721,0.26594698,-2.6208153
0.8371975,0.065524876,0.49549317,3.0204732,-1.3386832,1.8157816,1.2134706,1.3263766
-0.62980634,2.057461,1.42101,2.1413996,-1.4304974,0.46012563,0.0059444234,1.3998777
-4.8368626,-0.46943665,-1.4425149,1.9946462,1.8650663,-1.3510748,1.0478145,3.21935
0.10568349,-0.26509053,-1.2783588,-0.41057813,-1.6791005,0.44493255,-0.48706517,-1.247084
-1.4725188,-0.5632024,-0.26002675,1.9821644,0.4631516,0.676419,2.8747523,0.7411686
-0.6424807,-0.9695529,2.0328948,2.3133433,-1.3650662,1.6904497,0.8268124,1.3383197
2.4894555,-1.2757565,-0.5188343,-2.2615464,0.44340375,-0.4976553,-2.0135295,2.573327
-0.57835853,1.976522,-0.32305646,0.32953224,-0.11725581,2.4568195,-0.4764175,0.36174735
1.2549006,0.929359,-2.0279856,-0.4654807,-2.2049794,-0.5038924,-1.4375287,1.064865
-0.56617033,-0.25035763,-1.652576,-1.5910255,1.5728925,3.2553635,-0.35864124,0.009634506
-2.1856532,0.24652322,2.0087793,1.4959779,-1.5036205,0.56923133,-0.79064125,1.3419966
2.3735766,-1.930375,-1.1028086,-0.8745893,-0.56159055,0.30279776,-0.37958553,0.87893116
1.0832568,2.2177968,-2.1843734,0.16971737,1.3760645,1.9180615,0.5542816,1.0270482
-0.39008132,-0.1517771,-0.47644073,1.659483,-0.62867093,0.7340334,3.1201906,1.0614083
3.6943588,-1.2978389,-0.61534697,1.1811438,-0.8814131,0.17729163,0.06606754,0.6599306
0.20374207,0.22309007,-1.7960984,-0.763859,1.295929,1.9534754,1.1773893,-0.6530441
-1.471127,1.0862736,1.2801061,1.9231571,-1.3061365,-0.06889549,-0.41591093,2.5763855
4.557346,-1.280392,0.494269,5.7228274,-4.091471,-14.824703,-2.4199038,0.14088565
1.9087538,0.5185941,-0.13682917,-0.38071734,-0.26430008,-0.9450383,-1.4786222,1.3857203
-3.2018661,-0.10012136,0.73460597,3.4485447,0.60052526,-0.08006564,2.3628025,4.774172
-0.7120425,-0.5191212,-1.9213293,1.2316611,-1.107556,2.9159572,-0.6267887,0.60243976
0.20960936,-1.6764717,2.0925946,-1.443576,1.3025225,4.7122884,-4.025915,-3.6770687
-3.4009972,-4.7764397,1.5226673,2.8802323,-2.835672,-2.3224356,1.6300986,2.9633112
