lat1,lat2,lat3,lat4,lat5,lat6,lat7,lat8,emb-x,emb-y,pc1,pc2,epoch,loss,c1,c2,c3,c4,c5,c6,c7,c8
1.9901928,-3.9064746,-2.873805,2.4814901,0.78914714,-7.14137,-3.096977,4.532286,5.3691325,2.749735,-1.2432823,-4.503055,,,,,,,,,,
0.89274925,4.5739713,-1.6968468,-0.20260835,0.5848516,2.4654267,-1.7397205,2.6156056,6.240508,9.015215,1.6086845,5.52419,,,,,,,,,,
-2.1737628,-0.04289764,-0.044051796,2.5819874,0.94695914,0.029410807,0.83746165,0.3550195,11.174301,3.7767363,-2.8469656,0.54702854,,,,,,,,,,
-3.66789,-0.9814275,-2.6231675,4.343878,-0.6212628,-1.0389094,2.0373893,-0.069244966,10.330776,2.0684361,-5.4792514,0.2910872,,,,,,,,,,
-1.2443032,-2.7957594,3.0742583,0.62876487,-0.34523362,3.4894001,0.13914311,0.2568438,9.86821,6.416391,-0.34662753,1.2253394,,,,,,,,,,
0.48674113,-3.3205976,-0.08265464,-1.8363469,3.4942474,-5.8882766,-7.8632812,0.3058032,4.9814134,2.5408769,2.2813382,-5.555397,,,,,,,,,,
-10.523669,-5.1701264,-3.941413,1.829011,5.537173,0.3385401,-2.9696183,-5.63785,9.71664,1.0526555,-8.272358,-3.0690079,,,,,,,,,,
1.2807006,-0.8716722,-0.078955844,-2.4611683,1.5553395,-2.76624,0.78337723,-1.2321427,-0.44487378,0.08784534,2.6382012,-3.1805248,,,,,,,,,,
-1.87883,2.6587613,-0.95219964,0.93867224,-7.5329885,2.2577949,-0.75007993,1.897112,8.311022,6.1749077,0.0059682727,6.4238873,,,,,,,,,,
-1.9190599,0.4306113,-1.412804,-2.9691358,0.8217124,0.19113019,-0.0980177,-0.9286907,3.7147844,8.544253,1.0934913,0.27335292,,,,,,,,,,
3.3300483,-0.7444309,2.05265,-0.7877362,-1.0405263,-1.169799,-0.37900716,0.624187,-1.2376521,3.875136,3.697812,-0.8625524,,,,,,,,,,
-5.476865,-0.835303,0.3203959,3.5698147,0.5159807,-1.2466822,1.2935184,0.51505864,10.367362,1.0013992,-5.890856,-0.60092497,,,,,,,,,,
-0.20011339,0.5989187,1.3026918,2.142423,0.6874784,-0.4324738,1.3483762,1.1658237,10.784714,5.931065,-1.1454847,0.34093842,,,,,,,,,,
1.6244891,0.03198017,0.5265045,-1.8403492,0.85890436,-2.8714676,-0.06444373,-1.117999,-0.4911757,0.93602437,2.9406602,-2.5191536,,,,,,,,,,
1.4924629,-0.30461028,3.2249775,-2.9736288,0.86344254,-0.9475367,-0.22199228,-0.14632359,-0.8325337,2.0057666,3.892118,-1.765689,,,,,,,,,,
2.3568828,-0.2060585,1.9699142,-1.1845369,0.79085255,-2.8134909,-0.4386532,-0.30984446,-0.9430702,1.9588476,3.1654391,-2.559054,,,,,,,,,,
2.6492627,-0.5006617,1.4754084,-0.45349908,-0.613927,-0.15054852,-0.023258291,-0.25618201,-1.2071387,4.130895,3.0409186,-0.18743986,,,,,,,,,,
-0.50440633,2.7188563,-1.0310001,-2.4156458,-0.43264928,1.1783392,0.32322955,2.6527274,5.061912,8.626318,1.5908219,3.2222342,,,,,,,,,,
-4.6725698,0.50548404,0.04588063,2.3631737,-0.5157243,-1.0454016,3.0877845,0.6210992,10.230674,3.116214,-4.6390157,0.14646453,,,,,,,,,,
-1.3877822,1.633881,1.7523943,-6.38255,0.25779492,3.6223264,-1.6166337,0.9649731,4.533149,8.652973,4.4601183,3.0238357,,,,,,,,,,
-0.9349486,0.87861055,-0.3329659,-0.53397727,0.80476594,0.40825644,0.9097368,0.02222389,2.8703527,8.636074,0.121860325,0.8404257,,,,,,,,,,
-4.001666,-2.4429772,-1.3368182,3.340553,2.3984709,-1.251437,1.4028747,2.281876,11.161458,1.0757171,-5.8404765,-1.2154894,,,,,,,,,,
3.815958,-1.647923,1.646245,-0.19937178,0.20340285,-1.0224651,-0.051567934,-0.60465455,-1.9267735,2.7018788,3.4568796,-1.7059654,,,,,,,,,,
-10.684666,-0.8335008,-4.3299212,-0.79027545,-2.3578556,-14.495215,4.527198,2.721115,4.7269287,2.5875576,-8.686411,-9.0762005,,,,,,,,,,
0.37679908,3.3257535,-2.198833,-0.6564861,0.52855253,0.6259534,-0.3088553,1.0192999,5.408591,8.866982,1.2307477,3.0532198,,,,,,,,,,
0.46301508,0.718952,-3.1111891,-1.1932501,0.5434475,1.383927,1.1781031,0.76093656,4.002327,9.651773,0.9316369,2.1801755,,,,,,,,,,
-1.3370485,-0.5381146,1.3773326,3.3565843,-0.31530595,-0.3955454,2.2591023,0.435044,11.151468,4.968849,-2.7144718,-0.03937176,,,,,,,,,,
-0.5097112,3.0942352,-1.4742193,1.109529,-1.6114869,1.7749898,-0.654599,0.858862,6.827174,8.482695,0.07064003,4.4984374,,,,,,,,,,
-3.5712543,-4.151362,-0.14882506,5.7376266,1.5470988,-1.6983929,1.7607048,1.3008429,10.290747,-0.097195275,-6.8744893,-2.3374696,,,,,,,,,,
0.8207465,-0.8770095,-0.20182972,-0.81302345,-0.4293989,1.0880857,1.9535781,-0.1282791,1.978491,8.856767,1.3328729,0.5632789,,,,,,,,,,
-2.9604976,-0.5430735,3.3872497,3.1422207,-0.8414998,-1.9776351,0.36932144,1.0299163,10.459993,4.1778207,-3.1223118,-1.1080056,,,,,,,,,,
-0.52869725,0.92695683,-0.13719605,0.99907124,0.45888755,3.4748867,-0.6217767,1.6125679,7.4262743,8.962264,-0.32269877,3.9724894,,,,,,,,,,
-0.03955093,1.9718122,-3.3892505,-1.3395383,0.93560493,3.0901248,0.54519224,-0.59871054,4.616874,9.591922,1.1939893,3.7601995,,,,,,,,,,
3.6437674,0.6935517,2.001765,-1.954752,1.4201485,-1.7707428,1.8706242,-0.14579828,-1.3474541,1.863829,4.1474423,-1.9403237,,,,,,,,,,
-2.598917,-2.5348377,-0.6618868,3.9737723,-0.42073163,0.56136143,1.3815868,1.1253192,10.778146,2.6089783,-4.4567947,0.53490525,,,,,,,,,,
0.1452095,2.3439906,-1.4629416,0.69257545,1.2214767,0.84771335,0.5421108,0.93081963,5.9859395,9.663042,-0.027257562,2.4360979,,,,,,,,,,
0.35239106,-0.03968113,-1.3083584,-1.7384871,0.43450034,2.188619,0.63245684,1.6695195,3.2572446,9.2666,1.3765086,2.2513733,,,,,,,,,,
-0.18035144,1.1900535,-2.7024822,-1.9900839,0.8393918,2.178043,2.729441,0.008223813,3.677725,9.5707855,0.95766604,2.3247137,,,,,,,,,,
3.0189605,0.39318866,2.9699345,0.18947273,1.1471484,0.16317707,-0.44435677,2.5657482,-1.1327119,4.2231474,2.567259,0.46260422,,,,,,,,,,
1.4537681,0.009382568,0.9908412,-2.4417994,0.97581863,-2.3653908,1.8593395,-1.0663999,-0.33628064,0.57407254,2.9068365,-2.6339293,,,,,,,,,,
-1.5731388,0.85781294,0.87701255,1.0191612,-2.158547,0.25600255,0.6735861,0.683928,9.119891,5.9173737,-0.73867935,1.6981393,,,,,,,,,,
2.6689434,-0.37133336,0.29609644,-0.8714767,-0.58411443,-0.5078897,-0.91372424,2.0289512,-0.15924104,5.5750093,2.8779004,0.44950148,,,,,,,,,,
-3.6598406,-1.7278968,-1.5692039,4.5034385,0.7791418,-3.9690623,1.3855698,2.3587837,10.852376,0.40961185,-6.177059,-2.1790352,,,,,,,,,,
3.479426,-0.7898633,-0.19924812,-0.32026964,-1.7576152,-0.7808195,-0.81905633,1.5919082,-0.3250281,5.752357,3.176173,0.43748543,,,,,,,,,,
1.9052346,-2.0082173,1.654579,-2.2035213,3.514597,-1.4665849,-0.05168385,-0.38812402,-1.3309458,-0.03635305,2.8010247,-3.3596973,,,,,,,,,,
-4.817768,-3.1683774,-0.008004829,4.323937,1.4826535,-2.0218885,1.4853413,0.7384883,10.189735,0.091082156,-6.5384817,-2.3883762,,,,,,,,,,
1.7125083,-0.8690878,0.31881654,-2.9570296,1.0342808,-2.6568787,1.0175183,-1.9205356,-0.54504615,0.080515176,3.4731019,-3.3034916,,,,,,,,,,
1.0059496,-1.6061481,2.2406182,-2.0338829,-0.046127386,-2.6718209,-1.7670907,-1.0752236,-0.4191158,1.446007,3.1497366,-3.0645084,,,,,,,,,,
-6.480382,-3.0123117,0.6141882,5.453271,1.8676543,-3.5760603,1.8172599,3.4584918,10.571697,-0.30363366,-8.955828,-2.9467554,,,,,,,,,,
0.35938224,2.7759922,-1.7652624,-0.6059569,0.5485565,1.5062647,0.09257271,1.3799657,5.428089,9.074181,1.0808125,3.3663683,,,,,,,,,,
0.10839966,0.5709825,-3.001896,1.2504627,-0.41225383,1.3559151,-1.0030653,0.037773248,5.2290826,8.975821,-0.16274405,2.8225608,,,,,,,,,,
-0.09268226,0.2781948,-2.3157516,-1.317841,-0.3535175,1.5809909,-0.08193926,-1.4774523,3.6666663,8.812244,1.4845396,1.8385915,,,,,,,,,,
1.4763924,-0.47542048,1.8561003,-0.23625964,-0.67144907,-2.9097111,-0.68125427,-4.6412663,-0.45076233,0.9670769,2.9592245,-3.147221,,,,,,,,,,
-7.107813,-5.6961713,-1.2507883,-11.682976,3.92081,1.3221629,-1.4727702,11.707224,5.8297224,3.3353577,-0.23416203,-0.90482175,,,,,,,,,,
-0.22022788,3.6136587,-2.6349669,-0.68278015,-0.9273857,2.609414,-1.7869467,1.5760584,5.7667274,8.836382,1.3005157,5.4930115,,,,,,,,,,
3.216279,0.5625058,3.9593182,0.078917384,-0.8888093,-1.2094405,-1.6984679,-1.2292317,-0.66926587,3.5592349,4.115908,-0.8203968,,,,,,,,,,
0.4931973,2.932204,-1.1993053,-0.010117121,-0.058978617,3.183751,0.1285513,1.0814506,6.625495,9.202811,1.1298668,4.736113,,,,,,,,,,
0.59811604,0.62171304,0.21721245,1.7210343,-0.25028136,0.38980007,0.46481133,-0.42069206,9.350894,7.949867,0.13143206,1.1481197,,,,,,,,,,
-0.32886383,-10.408092,-13.13869,8.403489,0.6557362,3.2748735,-0.60418063,8.845069,5.342589,3.038479,-9.782932,3.7281313,,,,,,,,,,
1.186178,2.4809616,-0.14963457,2.2789235,-0.67820156,2.9077003,-0.5995889,1.0490335,7.468224,8.972618,0.49696738,4.674494,,,,,,,,,,
1.8189222,-2.5222287,1.0668379,-3.1276038,0.99847376,-1.1873302,1.2447586,-2.3944468,-0.99020404,0.12963462,3.6696866,-3.3491278,,,,,,,,,,
3.2867432,-1.0747815,1.1402096,-1.071234,0.15924217,-2.2236607,0.21896735,0.01303748,-1.6673841,2.2794087,3.4231346,-2.2041879,,,,,,,,,,
-2.023325,0.9767919,1.5651553,0.9438764,0.14955004,0.96275383,-0.026065014,2.0871172,9.380619,5.9353614,-1.3087287,1.8956022,,,,,,,,,,
-0.92385566,2.238567,-0.12870711,1.1682881,0.081287235,2.4867733,-1.4885457,0.17624414,6.995946,8.398421,-0.08901316,3.811038,,,,,,,,,,
0.4299571,-2.8737102,0.8714839,-3.5121934,2.4291694,-1.6609325,0.32224384,-2.7376938,-0.35128218,-0.82303977,2.8798392,-4.2218523,,,,,,,,,,
1.6894957,-1.383478,0.022314407,0.74818313,-2.3042386,-0.45134512,-0.73528934,0.99616337,1.278148,6.600416,1.4251924,0.5111235,,,,,,,,,,
-4.1141515,1.2560414,2.111388,2.7523727,0.30151528,-0.9530954,-0.27499428,1.4079396,10.241345,4.2283235,-3.6974096,0.61378175,,,,,,,,,,
-2.3286915,-0.0107186735,1.0286751,1.699526,-2.3083944,1.837242,0.61041826,-0.6781467,8.916717,6.57745,-1.4174151,2.2442074,,,,,,,,,,
-1.9545754,0.008132741,-0.7795725,4.267515,0.020235509,-0.36854938,0.93073636,0.6099949,11.087901,3.008523,-3.8091087,0.98079634,,,,,,,,,,
-1.245746,2.4053023,-0.42390734,0.68608594,0.3404357,1.67437,0.23362094,0.73099995,7.0409803,8.792067,-0.53546983,3.1044316,,,,,,,,,,
0.03353294,-10.596989,-9.5881815,0.712076,4.551621,1.7112762,-7.545169,5.885161,5.2790637,3.3398182,-2.9816802,-0.17142642,,,,,,,,,,
0.98939496,1.1157101,-2.1227105,-0.23036325,0.98959064,3.6318305,-1.57384,1.9844521,6.09177,9.785943,1.2383974,4.4932127,,,,,,,,,,
1.1536982,-1.0660168,2.5624263,-3.0220602,1.6224144,-1.0736336,1.6335268,-0.77952296,-0.60691893,0.28717348,3.1273289,-2.7125864,,,,,,,,,,
2.7839258,-0.47325015,-1.1426959,-1.1023695,0.262295,-0.1990253,-0.12170295,0.7352022,0.039055835,6.7120323,2.8322625,0.2576195,,,,,,,,,,
1.1783246,1.4196669,-1.6382054,1.5022787,-0.3397245,2.11125,0.1998873,0.39879003,6.79028,9.569467,0.47683275,3.4216595,,,,,,,,,,
-0.38266918,0.78215724,0.33469528,2.3943295,-0.120916754,0.20593232,0.52552813,2.0251257,10.128029,6.2251163,-1.4063423,1.6862786,,,,,,,,,,
-1.8855997,1.3921522,1.0424184,2.4650216,-2.9401796,-0.4299173,1.509852,1.7048099,9.239776,5.8957705,-2.0211103,1.9631253,,,,,,,,,,
0.62646693,0.40955,0.08755313,-4.581979,1.2475456,-2.6891537,1.7094356,-0.5756804,0.26058286,0.43747556,3.4761324,-2.722025,,,,,,,,,,
1.087334,-0.26173013,-1.0835868,-0.036977373,-0.99083936,-2.1164951,-0.15797496,1.8380531,0.6715708,6.011336,0.940597,-0.28939635,,,,,,,,,,
1.8843547,-1.2231904,-1.2575444,-0.0551214,-0.23613,0.20586447,-0.22237983,2.27831,0.087890856,6.6665015,1.2730339,0.8768238,,,,,,,,,,
5.071469,-0.6090267,2.561116,-1.664984,1.1008246,-1.2140722,-0.23155716,1.9121627,-1.7185119,3.544402,4.955487,-1.4007479,,,,,,,,,,
-3.807622,-1.9985124,-2.4714758,3.6796622,-1.174445,-0.804455,0.5159587,1.0868007,10.229221,2.2859898,-5.0991592,0.47372746,,,,,,,,,,
-4.921987,-2.2561133,-2.2199335,6.288743,1.4805869,-2.834985,2.602754,-0.67758834,10.047005,0.26264548,-8.065446,-2.264677,,,,,,,,,,
-4.7257304,-8.98113,4.4125104,-2.638527,4.30372,3.6093037,-1.6202226,4.9968553,5.791568,3.309907,-2.5201578,-2.410818,,,,,,,,,,
2.3341396,-1.49896,1.1390455,-1.1168983,-2.0685215,-1.5563192,0.05275528,-0.34932134,-0.561888,3.4381413,3.2058108,-1.3559688,,,,,,,,,,
-1.5623635,0.7808452,-1.7844427,-1.4778442,-1.7420174,0.92455053,1.5074012,0.3853427,3.305798,8.33828,0.26885527,2.0682554,,,,,,,,,,
-0.50449216,0.5542846,1.4277358,-4.291865,0.07074154,-2.9854677,1.4466412,-1.2383522,0.35616517,0.37031507,3.0840585,-2.8940911,,,,,,,,,,
-0.8258489,-1.7068965,-0.6310485,1.3446755,-0.73539007,0.83238983,0.65067375,1.7009693,10.077282,6.6052313,-1.3819532,1.0695357,,,,,,,,,,
-0.097,2.580584,2.263052,-8.562647,-1.2846059,-0.5449091,5.6973286,4.377621,0.7792954,1.854175,4.950426,0.17583832,,,,,,,,,,
1.749636,2.6666305,5.930355,-0.97266996,-1.2138131,-3.0884275,-0.19830659,0.10707733,-0.16849265,3.2783463,3.7998338,-1.549215,,,,,,,,,,
-0.14524868,-0.13246003,-2.1248531,-0.62815446,0.25625247,0.99526036,0.7658978,-0.22881626,3.1892185,8.948437,0.48422056,1.2601604,,,,,,,,,,
0.96359986,-1.3618572,1.2320299,-2.6606224,0.5169101,-0.9441476,-0.60329336,-1.0976754,-0.44522074,1.3363196,3.1706269,-1.8710848,,,,,,,,,,
1.2923204,-0.9270398,1.7843465,-3.0265057,0.54555583,-2.9547536,0.011753909,-0.87515897,-0.18764731,0.9568412,3.5131989,-3.3552198,,,,,,,,,,
0.9365472,-0.1994587,1.2114148,-1.8868619,2.525185,-2.6604311,0.90883386,-1.0771573,-0.29828987,0.061203428,2.1457198,-3.2206702,,,,,,,,,,
2.0574877,-1.8775171,1.3118037,-0.56564057,0.55622494,-0.9500704,-3.1633923,0.14902066,-0.41270643,4.74083,2.7990093,-1.2194847,,,,,,,,,,
0.08586272,-1.8623929,-1.1285536,-1.0917184,-0.4855552,1.1329134,0.42986396,0.44445825,1.9344773,7.834711,0.9184242,0.64079535,,,,,,,,,,
-0.22886547,-0.25294542,0.49978143,2.9856963,-2.6510317,1.0389981,0.07532296,1.1704189,9.354105,7.4406233,-1.124985,2.4151652,,,,,,,,,,
0.61007184,2.160897,-2.7646458,-0.39297593,2.270052,1.4774134,-0.6089781,0.72141016,5.0995746,9.909773,0.869219,2.7529893,,,,,,,,,,
3.2232575,0.56083906,1.8166454,-0.8932465,-0.22326851,-1.3690494,-0.54973334,-1.0447013,-1.1264951,2.7298357,4.0317407,-0.9209604,,,,,,,,,,
1.37227,-1.7727476,1.1089542,-1.9964797,3.1367989,-2.9453583,0.52823234,-1.6068276,-0.93715584,-0.63395286,2.3472176,-4.437683,,,,,,,,,,
1.757427,-0.5495191,1.4328058,-1.7875526,-0.9200071,-1.257045,-0.597241,2.4131253,-0.4055062,4.327605,2.8698487,-0.42021674,,,,,,,,,,
1.7577711,-0.42518914,1.8917867,-1.6279372,-2.3267703,-1.3857874,0.40820757,-0.88048565,-0.004148601,3.1404572,3.472431,-1.034572,,,,,,,,,,
0.28179738,-0.6665403,0.20697917,-2.9360173,-0.6390724,-3.25367,0.1847617,-1.5383078,0.13274209,0.42222857,2.7990491,-2.9320998,,,,,,,,,,
-0.13227965,0.5481507,-1.4446692,0.27245247,-0.24113676,0.6801816,-0.70165217,-1.474017,3.7174687,8.421983,0.6898514,1.4031796,,,,,,,,,,
2.0601742,-0.92945683,0.8608338,-0.46417975,-0.87457407,-1.4026933,-0.37270865,-1.7695452,-0.9691785,1.8054397,2.8072155,-1.4094793,,,,,,,,,,
1.8697826,0.23560046,2.3591986,-1.7146841,-1.606586,-0.7073519,-0.8397408,1.498433,-0.19912715,3.9684522,3.4957159,0.19539523,,,,,,,,,,
-0.42909947,-1.2242221,-0.6191689,0.27522707,-1.887425,-0.3332888,-1.1326519,0.77607214,1.7820207,6.64521,0.24823403,0.65158546,,,,,,,,,,
3.0382946,0.34738928,1.5735142,-1.4097846,-0.284328,-1.9815111,0.7643667,0.85515827,-1.0547144,2.7619855,3.5484314,-1.2277273,,,,,,,,,,
-3.3712075,-0.95468396,-3.7624564,3.4451761,-0.1455532,-1.8675407,1.6175596,0.9476927,10.413002,2.001921,-5.1067677,-0.03078127,,,,,,,,,,
2.5515468,-0.54383063,2.289485,-0.32485625,-1.4077697,-1.855491,0.029629357,1.3227088,-0.67382884,3.7368574,2.756546,-1.0426446,,,,,,,,,,
-0.26980323,-0.78524405,-1.8764703,-1.3319222,0.644905,1.4365145,1.0457189,-1.3933479,3.2538538,9.080818,0.9139807,0.6965099,,,,,,,,,,
1.5231498,-1.3644664,0.4281872,-1.5045041,0.05228944,-0.75573283,-0.63188213,1.4760884,-0.13240309,5.3161893,2.317268,-0.67465675,,,,,,,,,,
2.2026534,-0.5417283,2.6580055,-0.69277245,1.134298,-1.7621064,-0.13899323,-0.50703645,-1.2454182,1.7857983,2.7944264,-2.2104745,,,,,,,,,,
0.39862725,-1.8058786,0.29559755,-3.2874749,1.9579421,-3.600457,1.3127829,-2.748497,-0.19234441,-0.8212487,2.560685,-4.979941,,,,,,,,,,
-1.0082445,0.58152914,-2.171296,-1.1902854,1.2878486,1.5691068,-2.2149808,3.5026703,5.788034,8.76023,0.09305608,2.9571953,,,,,,,,,,
2.6151614,-1.7608569,0.32956588,-1.0664492,0.05138781,-1.7447131,1.3902007,-1.0253637,-1.4577831,1.6694009,2.7456875,-2.3807354,,,,,,,,,,
3.6029706,-0.74461335,1.9266956,0.0020498484,1.7475474,-1.0294787,0.004905775,0.9358151,-1.9228402,3.2944167,2.8285916,-1.3850484,,,,,,,,,,
1.5774356,-0.60586387,0.32633823,-3.1592693,1.1389649,-2.4966164,0.8905709,-1.835608,-0.33770475,0.09051184,3.544774,-3.077807,,,,,,,,,,
1.6742439,-0.46484172,3.9923363,-1.2916676,-1.2358037,-3.5261703,0.22930229,0.48818174,-0.22371036,3.0921822,3.0505996,-2.9999428,,,,,,,,,,
-1.7763684,2.3034308,-0.9366905,1.1144125,-2.0180283,0.35414734,-1.8065913,0.38311428,7.0604625,8.245481,-0.5255317,3.125914,,,,,,,,,,
2.017805,0.433757,2.6619806,-1.6709516,2.512957,-0.2911334,0.16674969,-1.6448298,-1.3270519,0.41572425,3.4272673,-1.4786109,,,,,,,,,,
-2.4334977,-2.462617,-6.513867,-2.7278483,8.845014,-2.671127,0.9164846,8.14244,5.2134356,2.8677204,-3.7922359,-2.419836,,,,,,,,,,
-0.28913876,-0.67078567,2.0212266,2.6401014,7.896703,-4.168266,4.6115575,-2.866481,5.52171,1.9299449,-2.7228622,-6.5196476,,,,,,,,,,
0.78389364,-0.954437,-0.578415,-0.94178283,-0.33505383,0.0847673,-0.38651338,1.5017501,0.7765137,6.681139,1.4007783,0.52747047,,,,,,,,,,
-7.7349467,4.484836,-2.3316262,2.2344296,-0.9627347,-4.5384717,5.1165447,-4.475522,9.921768,1.5225713,-6.059814,-1.2887777,,,,,,,,,,
0.29969212,0.5496295,1.0225738,-2.5751925,0.7417306,-3.4163523,1.2219541,-3.1264343,0.057084765,-0.11813668,2.7557647,-3.4779177,,,,,,,,,,
-0.13694307,1.3716033,-2.0790052,-0.99654114,0.88488054,0.94714165,-0.46604797,0.91944337,4.4041677,8.934643,0.858273,2.1608572,,,,,,,,,,
0.16718079,0.23740603,-0.6342742,-0.047190852,-1.0233059,-1.1071194,0.21729387,0.04008458,1.7723039,6.9402623,0.7648901,0.15009484,,,,,,,,,,
1.0097458,0.34484655,-0.039910395,-0.8816287,-1.316094,-0.530315,-1.4242734,2.3115237,0.7397334,5.4596395,1.9443905,1.2092016,,,,,,,,,,
-6.4057407,-2.5710118,-1.1615324,5.593852,3.5361466,-3.483035,0.97144467,0.7202807,10.232984,-0.48943385,-8.805463,-3.2368078,,,,,,,,,,
1.2504965,-3.1368186,1.1787333,-1.9060633,-0.18677083,-1.2328523,1.1276003,-2.8377845,-0.74566185,0.068671994,2.7268853,-3.2833834,,,,,,,,,,
-1.1536809,0.59810996,1.4888734,1.5238655,-0.37975734,0.7691227,0.28626928,1.9233547,9.573095,6.2324853,-1.0993719,1.7265388,,,,,,,,,,
0.21696375,1.8261466,-2.3041008,-0.20042244,0.9334786,0.17551851,-0.29400575,-0.10179134,4.45452,9.305167,0.7343735,1.7023506,,,,,,,,,,
-4.9875298,-0.3389936,0.90499157,0.5179927,0.53126585,-0.5725244,1.3144283,1.6735533,10.120796,4.0198708,-3.664054,-0.1664213,,,,,,,,,,
-4.473814,-1.2224221,-0.25701702,0.7531614,-0.44527087,-0.59283996,1.61802,0.91393197,10.222284,3.785823,-3.5375228,-0.27806568,,,,,,,,,,
2.3955085,-0.91699237,0.69845885,-3.334591,-0.4076737,-4.112516,-0.35440493,-0.96466947,-0.15194185,1.3068663,4.4627104,-3.7226472,,,,,,,,,,
-5.516112,-3.22004,1.1420192,5.7770324,-0.92086303,-3.755765,0.6514628,1.1414019,9.851766,-0.021399945,-7.392431,-2.8430114,,,,,,,,,,
0.37544668,-0.8361848,-1.4729567,-0.008443996,-0.41222385,-1.0802774,0.027078427,-0.06836863,1.3804806,7.3432384,0.5704533,-0.34085196,,,,,,,,,,
-0.25953245,0.85475075,-1.6345682,0.3889752,0.38378024,2.0415313,-1.7346568,-0.6352011,5.959013,8.86812,0.55585116,2.777308,,,,,,,,,,
-4.6426263,-3.1812806,-1.8649849,5.0348377,4.2863894,-0.88713706,2.5926225,1.7053806,10.791877,-0.35750726,-7.9116855,-1.7781042,,,,,,,,,,
-2.7287312,-1.9988261,-1.7293391,2.8079567,-0.4486948,-1.0273681,0.36395055,0.922748,10.547099,2.4330328,-3.7562222,-0.20211858,,,,,,,,,,
-7.299448,-1.3316772,-1.4309285,5.9633036,1.5046036,-5.0207996,0.75659984,-1.4120331,9.966883,0.28215566,-8.868269,-3.5347595,,,,,,,,,,
-3.4484625,-2.9034684,0.9108376,2.5724864,0.40337554,-0.8233695,0.72863483,-0.35578182,10.489188,3.5327892,-3.7577076,-1.6763273,,,,,,,,,,
-1.0233763,1.0823013,1.0709608,1.862332,-0.11711457,0.50611717,0.5994281,2.5217004,10.06283,6.0323086,-1.4437618,1.9273355,,,,,,,,,,
-4.4751334,-1.7060993,-1.8565557,3.678286,1.7654842,-1.3645225,1.2938215,1.0463315,10.789911,0.91465443,-6.026081,-0.86512804,,,,,,,,,,
-8.08383,1.3370743,15.336354,0.23171282,6.758558,-7.958449,-12.083651,-6.567062,5.1039414,2.0509973,-0.3536989,-9.660632,,,,,,,,,,
-0.96115476,0.5456225,0.6914344,1.8423638,-1.003626,0.90343803,0.8789243,0.26067805,9.396965,6.7435637,-1.0113361,1.7247679,,,,,,,,,,
-1.6616135,-0.5265439,-0.58097464,1.7044464,0.5806006,-1.8103158,2.0382566,1.1902084,11.1133585,3.6031058,-2.508711,-0.93201387,,,,,,,,,,
-3.433736,-0.26133943,-2.2461174,3.908292,1.4118146,-0.4061304,1.9356328,0.90316564,11.06898,1.8711393,-5.3199778,0.6332625,,,,,,,,,,
-1.1646621,0.29288673,-0.56901354,3.7407365,0.82171,-1.4668562,0.9160157,0.5387255,11.19679,3.1835237,-3.0235887,-0.053147256,,,,,,,,,,
0.9710603,0.25249612,-0.542179,0.072563164,-1.5621126,0.639361,1.0417033,0.9366579,1.4989102,7.9347835,1.1047606,1.675104,,,,,,,,,,
-4.3591537,-3.9698918,-0.41691548,6.2935085,1.4640046,-2.0976806,1.278213,1.2732465,10.2613735,-0.08692414,-7.6922793,-2.3147988,,,,,,,,,,
1.2749678,0.6396417,-2.3341527,-0.81547564,-0.5822948,2.1957152,1.1072042,-1.0286853,3.4113607,9.641221,1.910295,2.5332117,,,,,,,,,,
-3.6763723,-3.2635207,-0.065159515,6.4666147,2.9540029,-4.618342,2.3934898,0.41025338,9.853226,-0.16594122,-7.5823054,-4.65305,,,,,,,,,,
0.74757934,-1.1689401,-1.2776748,0.6262437,-2.3241851,-0.62611115,0.06880843,0.67919934,1.4607013,6.8952727,0.578753,0.5770732,,,,,,,,,,
-2.9402666,-0.2969554,1.6013364,2.395492,-0.052501112,-1.0363176,2.3954387,1.6706232,10.5622,4.149341,-3.4619637,-0.37493235,,,,,,,,,,
-5.665548,0.6308978,0.62291294,0.935619,-0.39741957,-2.3607833,1.5174335,0.6333956,10.013835,3.8584008,-4.102312,-0.88966084,,,,,,,,,,
-0.080535345,1.2626232,-0.7390125,0.2870919,-1.3563195,-1.65687,2.4238338,3.4032829,9.849799,5.524538,-0.4967206,0.8749553,,,,,,,,,,
0.012081327,4.6693454,0.68393,5.0059023,-1.0051557,0.4207716,-0.6721272,0.5511575,8.594087,7.839108,-1.5596588,4.120871,,,,,,,,,,
-4.3002443,-1.742844,-1.6188446,3.865157,-0.018617153,-1.999531,3.6035852,-0.47340432,10.249421,1.6952811,-5.9139767,-1.5514108,,,,,,,,,,
-1.6126446,1.1076919,1.4749503,1.4709886,-0.4343423,-0.21071413,1.639844,1.6871588,10.256062,5.2876725,-1.5662811,1.0242741,,,,,,,,,,
-4.392999,-0.05158937,-3.2406797,2.5945997,-0.008718312,-1.4713905,3.1688433,2.49659,10.492637,1.8960583,-5.6432595,0.57661384,,,,,,,,,,
-2.58878,-0.49770027,-0.23439352,2.572773,-0.006934285,-0.7528328,3.139229,0.4521096,10.772207,3.3993313,-3.5638938,-0.2437188,,,,,,,,,,
-3.7587945,-1.7339278,-1.1228459,3.4729698,1.4392926,-1.2236289,1.5107353,2.065262,11.134832,1.3903419,-5.463515,-0.6729286,,,,,,,,,,
